File,Title,Data,Translated_Data,Translated_Title
rose_247,Number of Business and Finance Professionals in 2021/nBusiness and Finance,"[{""Category"":""Business Management"",""Value"":50},{""Category"":""Financial Analysis"",""Value"":60},{""Category"":""Investment Banking"",""Value"":30},{""Category"":""Accounting"",""Value"":25},{""Category"":""Risk Management"",""Value"":40},{""Category"":""Corporate Finance"",""Value"":35},{""Category"":""Economics"",""Value"":20}]","[{""Category"":""Quản lý doanh nghiệp"",""Giá trị"":50},{""Category"":""Phân tích tài chính"",""Giá trị"":60},{""Category"":""Ngân hàng đầu tư"",""Giá trị"":30},{""Category"":""Kế toán"",""Giá trị"":25},{""Category"":""Quản lý rủi ro"",""Giá trị"":40},{""Category"":""Tài chính doanh nghiệp"",""Giá trị"":35},{""Category"":""Kinh tế"",""Giá trị"":20}]",Số lượng chuyên gia kinh doanh và tài chính năm 2021/nKinh doanh và tài chính
rose_248,Enrollment of Students in Various Subjects in 2021/nEducation and Academics,"[{""Category"":""Math"",""Value"":200},{""Category"":""Science"",""Value"":170},{""Category"":""Language Arts"",""Value"":150},{""Category"":""Social Studies"",""Value"":125},{""Category"":""Physical Education"",""Value"":90},{""Category"":""Arts"",""Value"":70},{""Category"":""Music"",""Value"":50}]","[{""Thể loại"":""Toán học"",""Giá trị"":200},{""Thể loại"":""Khoa học"",""Giá trị"":170},{""Thể loại"":""Ngôn ngữ nghệ thuật"",""Giá trị"":150},{""Thể loại"":""Nghiên cứu xã hội"",""Giá trị"":125},{""Thể loại"":""Giáo dục thể chất"",""Giá trị"":90},{""Thể loại"":""Nghệ thuật"",""Giá trị"":70},{""Thể loại"":""Âm nhạc"",""Giá trị"":50}]",Tuyển sinh nhiều ngành học năm 2021/nGiáo dục và học thuật
rose_25,Energy Production by Source in 2021/nEnergy and Utilities,"[{""Source"":""Solar Power"",""Value"":50},{""Source"":""Wind Power"",""Value"":40},{""Source"":""Natural Gas"",""Value"":30},{""Source"":""Nuclear Power"",""Value"":20},{""Source"":""Hydroelectricity"",""Value"":10}]","[{""Nguồn"":""Năng lượng mặt trời"",""Giá trị"":50},{""Nguồn"":""Năng lượng gió"",""Giá trị"":40},{""Nguồn"":""Khí thiên nhiên"",""Giá trị"":30},{""Nguồn"":""Năng lượng hạt nhân"",""Giá trị"":20},{""Nguồn"":""Thủy điện"",""Giá trị"":10}]",Sản xuất năng lượng theo nguồn năm 2021/nNăng lượng và tiện ích
rose_250,Number of Human Resources Programs Implemented in 2021/nHuman Resources and Employee Management,"[{""Category"":""Training"",""Value"":43},{""Category"":""Recruiting"",""Value"":97},{""Category"":""Performance Management"",""Value"":17},{""Category"":""Compensation"",""Value"":36},{""Category"":""Employee Relations"",""Value"":96},{""Category"":""Organizational Development"",""Value"":60},{""Category"":""Employee Wellness"",""Value"":68}]","[{""Category"":""Đào tạo"",""Giá trị"":43},{""Category"":""Tuyển dụng"",""Giá trị"":97},{""Category"":""Quản lý hiệu suất"",""Giá trị"":17},{""Category"":""Bồi thường"",""Giá trị"":36},{""Category"":""Quan hệ nhân viên"",""Giá trị"":96},{""Category"":""Phát triển tổ chức"",""Giá trị"":60},{""Category"":""Sức khỏe nhân viên"",""Giá trị"":68}]",Số lượng chương trình nguồn nhân lực được triển khai trong năm 2021/nNguồn nhân lực và quản lý nhân viên
rose_251,Government and Public Policy Statistics in 2021/nGovernment and Public Policy,"[{""Area"":""Education"",""Value"":60},{""Area"":""Social Services"",""Value"":43},{""Area"":""Public Safety"",""Value"":97},{""Area"":""Housing and Urban Development"",""Value"":17},{""Area"":""Transportation"",""Value"":36},{""Area"":""Energy and Environment"",""Value"":96},{""Area"":""Economics and Business"",""Value"":60},{""Area"":""Health and Human Services"",""Value"":68}]","[{""Khu vực"":""Giáo dục"",""Giá trị"":60},{""Khu vực"":""Dịch vụ xã hội"",""Giá trị"":43},{""Khu vực"":""An toàn công cộng"",""Giá trị"":97},{""Khu vực"":""Nhà ở và phát triển đô thị"",""Giá trị"":17},{""Khu vực"":""Giao thông"",""Giá trị"":36},{""Khu vực"":""Năng lượng và môi trường"",""Giá trị"":96},{""Khu vực"":""Kinh tế và kinh doanh"",""Giá trị"":60},{""Khu vực"":""Y tế và dịch vụ nhân sinh"",""Giá trị"":68}]",Thống kê Chính phủ và Chính sách Công năm 2021/nChính phủ và Chính sách Công
rose_252,Number of Products Sold in E-commerce Stores in 2021/nRetail and E-commerce,"[{""Category"":""Clothing"",""Value"":83},{""Category"":""Electronics"",""Value"":150},{""Category"":""Groceries"",""Value"":200},{""Category"":""Home and Garden"",""Value"":50},{""Category"":""Shoes and Accessories"",""Value"":30},{""Category"":""Beauty and Cosmetics"",""Value"":25},{""Category"":""Toys and Games"",""Value"":40},{""Category"":""Sports and Outdoors"",""Value"":20}]","[{""Category"":""Quần áo"",""Giá trị"":83},{""Category"":""Đồ điện tử"",""Giá trị"":150},{""Category"":""Hàng tạp hóa"",""Giá trị"":200},{""Category"":""Nhà cửa và Sân vườn"",""Giá trị"":50},{""Category"":""Giày dép và Phụ kiện"",""Giá trị"":30},{""Category"":""Làm đẹp và Mỹ phẩm"",""Giá trị"":25},{""Category"":""Đồ chơi và Trò chơi"",""Giá trị"":40},{""Category"":""Thể thao và Hoạt động ngoài trời"",""Giá trị"":20}]",Số lượng sản phẩm được bán tại các cửa hàng thương mại điện tử năm 2021/nBán lẻ và thương mại điện tử
rose_253,Global Food Production in 2021/nAgriculture and Food Production,"[{""Type of Food"":""Fruits"",""Value"":7000},{""Type of Food"":""Vegetables"",""Value"":6000},{""Type of Food"":""Dairy"",""Value"":5000},{""Type of Food"":""Grains"",""Value"":4000},{""Type of Food"":""Meat"",""Value"":3000},{""Type of Food"":""Seafood"",""Value"":2000},{""Type of Food"":""Nuts"",""Value"":1000},{""Type of Food"":""Eggs"",""Value"":500}]","[{""Loại thực phẩm"":""Trái cây"",""Giá trị"":7000},{""Loại thực phẩm"":""Rau"",""Giá trị"":6000},{""Loại thực phẩm"":""Sữa"",""Giá trị"":5000},{""Loại thực phẩm"":""Ngũ cốc"",""Giá trị"":4000},{""Loại thực phẩm"":""Thịt"",""Giá trị"":3000},{""Loại thực phẩm"":""Hải sản"",""Giá trị"":2000},{""Loại thực phẩm"":""Các loại hạt"",""Giá trị"":1000},{""Loại thực phẩm"":""Trứng"",""Giá trị"":500}]",Sản lượng lương thực toàn cầu năm 2021/nNông nghiệp và sản xuất lương thực
rose_254,Energy Sources and Their Availability in 2021/nEnergy and Utilities,"[{""Variable"":""Wind Energy"",""Value"":90},{""Variable"":""Solar Energy"",""Value"":80},{""Variable"":""Hydroelectricity"",""Value"":60},{""Variable"":""Natural Gas"",""Value"":50},{""Variable"":""Nuclear Power"",""Value"":40},{""Variable"":""Coal"",""Value"":30},{""Variable"":""Petroleum"",""Value"":20},{""Variable"":""Biomass"",""Value"":10}]","[{""Biến"":""Năng lượng gió"",""Giá trị"":90},{""Biến"":""Năng lượng mặt trời"",""Giá trị"":80},{""Biến"":""Thủy điện"",""Giá trị"":60},{""Biến"":""Khí thiên nhiên"",""Giá trị"":50},{""Biến"":""Năng lượng hạt nhân"",""Giá trị"":40},{""Biến"":""Than"",""Giá trị"":30},{""Biến"":""Dầu mỏ"",""Giá trị"":20},{""Biến"":""Khối sinh học"",""Giá trị"":10}]",Các nguồn năng lượng và tính khả dụng của chúng trong năm 2021/nNăng lượng và tiện ích
rose_255,Count of Real Estate Properties in 2021/nReal Estate and Housing Market,"[{""Property Type"":""Single Family Homes"",""Value"":400},{""Property Type"":""Multi-Family Apartments"",""Value"":350},{""Property Type"":""Townhouses"",""Value"":300},{""Property Type"":""Condominiums"",""Value"":250},{""Property Type"":""Co-ops"",""Value"":200},{""Property Type"":""Mobile Homes"",""Value"":150}]","[{""Loại bất động sản"":""Nhà ở gia đình đơn lẻ"",""Giá trị"":400},{""Loại bất động sản"":""Căn hộ gia đình nhiều thế hệ"",""Giá trị"":350},{""Loại bất động sản"":""Nhà chung cư"",""Giá trị"":300},{""Loại bất động sản"":""Căn hộ chung cư"",""Giá trị"":250},{""Loại bất động sản"":""Hợp tác xã"",""Giá trị"":200},{""Loại bất động sản"":""Nhà di động"",""Giá trị"":150}]",Số lượng bất động sản năm 2021/nThị trường bất động sản và nhà ở
rose_256,Quantifying HR & Employee Management Practices in 2021/nHuman Resources and Employee Management,"[{""Category"":""Recruiting"",""Value"":88},{""Category"":""Training"",""Value"":90},{""Category"":""Payroll"",""Value"":78},{""Category"":""Performance Management"",""Value"":84},{""Category"":""Benefits"",""Value"":82},{""Category"":""Staff Development"",""Value"":76},{""Category"":""HR Policies"",""Value"":92},{""Category"":""Employee Relations"",""Value"":70},{""Category"":""Organizational Development"",""Value"":94}]","[{""Category"":""Tuyển dụng"",""Giá trị"":88},{""Category"":""Đào tạo"",""Giá trị"":90},{""Category"":""Bảng lương"",""Giá trị"":78},{""Category"":""Quản lý hiệu suất"",""Giá trị"":84},{""Category"":""Quyền lợi"",""Giá trị"":82},{""Category"":""Phát triển nhân viên"",""Giá trị"":76},{""Category"":""Chính sách nhân sự"",""Giá trị"":92},{""Category"":""Quan hệ nhân viên"",""Giá trị"":70},{""Category"":""Phát triển tổ chức"",""Giá trị"":94}]",Định lượng các hoạt động quản lý nhân sự và nhân viên năm 2021/nNguồn nhân lực và quản lý nhân viên
rose_258,Number of Companies Involved in Manufacturing and Production in 2021/nManufacturing and Production,"[{""Category"":""Machinery"",""Value"":53},{""Category"":""Automation"",""Value"":40},{""Category"":""Quality Control"",""Value"":25},{""Category"":""Supply Chain"",""Value"":37},{""Category"":""Logistics"",""Value"":48},{""Category"":""Maintenance"",""Value"":22},{""Category"":""Production"",""Value"":60},{""Category"":""Research and Development"",""Value"":15}]","[{""Category"":""Máy móc"",""Giá trị"":53},{""Category"":""Tự động hóa"",""Giá trị"":40},{""Category"":""Kiểm soát chất lượng"",""Giá trị"":25},{""Category"":""Chuỗi cung ứng"",""Giá trị"":37},{""Category"":""Hậu cần"",""Giá trị"":48},{""Category"":""Bảo trì"",""Giá trị"":22},{""Category"":""Sản xuất"",""Giá trị"":60},{""Category"":""Nghiên cứu và phát triển"",""Giá trị"":15}]",Số lượng công ty tham gia sản xuất và chế tạo năm 2021/nSản xuất và chế tạo
rose_259,Number of Energy Plants in 2021 by Source/nEnergy and Utilities,"[{""Energy Source"":""Fossil Fuels"",""Value"":90},{""Energy Source"":""Nuclear Power"",""Value"":30},{""Energy Source"":""Renewable Energy"",""Value"":100},{""Energy Source"":""Hydroelectric Power"",""Value"":50},{""Energy Source"":""Solar Power"",""Value"":70},{""Energy Source"":""Wind Power"",""Value"":60},{""Energy Source"":""Biomass"",""Value"":40}]","[{""Nguồn năng lượng"":""Nhiên liệu hóa thạch"",""Giá trị"":90},{""Nguồn năng lượng"":""Năng lượng hạt nhân"",""Giá trị"":30},{""Nguồn năng lượng"":""Năng lượng tái tạo"",""Giá trị"":100},{""Nguồn năng lượng"":""Năng lượng thủy điện"",""Giá trị"":50},{""Nguồn năng lượng"":""Năng lượng mặt trời"",""Giá trị"":70},{""Nguồn năng lượng"":""Năng lượng gió"",""Giá trị"":60},{""Nguồn năng lượng"":""Sinh khối"",""Giá trị"":40}]",Số lượng nhà máy năng lượng năm 2021 theo Nguồn/nNăng lượng và Tiện ích
rose_26,Popularity of Technological Developments in the Digital Age/nTechnology and the Internet,"[{""Category"":""Cloud Computing"",""Value"":80},{""Category"":""Artificial Intelligence"",""Value"":100},{""Category"":""Cyber Security"",""Value"":50},{""Category"":""Big Data"",""Value"":60},{""Category"":""Robotics"",""Value"":70},{""Category"":""Internet of Things"",""Value"":40},{""Category"":""Virtual Reality"",""Value"":30},{""Category"":""Blockchain"",""Value"":20}]","[{""Thể loại"":""Điện toán đám mây"",""Giá trị"":80},{""Thể loại"":""Trí tuệ nhân tạo"",""Giá trị"":100},{""Thể loại"":""An ninh mạng"",""Giá trị"":50},{""Thể loại"":""Dữ liệu lớn"",""Giá trị"":60},{""Thể loại"":""Robot"",""Giá trị"":70},{""Thể loại"":""Internet vạn vật"",""Giá trị"":40},{""Thể loại"":""Thực tế ảo"",""Giá trị"":30},{""Thể loại"":""Chuỗi khối"",""Giá trị"":20}]",Sự phổ biến của các phát triển công nghệ trong thời đại số/Công nghệ và Internet
rose_260,Number of Companies Working in Different Technology Fields in 2021/nTechnology and the Internet,"[{""Category"":""Web Development"",""Value"":80},{""Category"":""Cloud Computing"",""Value"":120},{""Category"":""Cyber Security"",""Value"":90},{""Category"":""Mobile Technology"",""Value"":100},{""Category"":""Networking"",""Value"":140},{""Category"":""Artificial Intelligence"",""Value"":60},{""Category"":""Robotics"",""Value"":40},{""Category"":""Virtual Reality"",""Value"":20}]","[{""Thể loại"":""Phát triển web"",""Giá trị"":80},{""Thể loại"":""Điện toán đám mây"",""Giá trị"":120},{""Thể loại"":""An ninh mạng"",""Giá trị"":90},{""Thể loại"":""Công nghệ di động"",""Giá trị"":100},{""Thể loại"":""Mạng"",""Giá trị"":140},{""Thể loại"":""Trí tuệ nhân tạo"",""Giá trị"":60},{""Thể loại"":""Robot"",""Giá trị"":40},{""Thể loại"":""Thực tế ảo"",""Giá trị"":20}]",Số lượng công ty hoạt động trong các lĩnh vực công nghệ khác nhau vào năm 2021/nCông nghệ và Internet
rose_261,Number of Legal Cases by Category in 2021/nLaw and Legal Affairs,"[{""Category"":""Criminal Law"",""Value"":2000},{""Category"":""Civil Rights"",""Value"":1800},{""Category"":""Corporate Law"",""Value"":1400},{""Category"":""Family Law"",""Value"":1300},{""Category"":""Labor Law"",""Value"":1100},{""Category"":""Intellectual Property"",""Value"":900},{""Category"":""Environmental Law"",""Value"":700},{""Category"":""Tax Law"",""Value"":500},{""Category"":""International Law"",""Value"":300}]","[{""Thể loại"":""Luật hình sự"",""Giá trị"":2000},{""Thể loại"":""Quyền công dân"",""Giá trị"":1800},{""Thể loại"":""Luật doanh nghiệp"",""Giá trị"":1400},{""Thể loại"":""Luật gia đình"",""Giá trị"":1300},{""Thể loại"":""Luật lao động"",""Giá trị"":1100},{""Thể loại"":""Sở hữu trí tuệ"",""Giá trị"":900},{""Thể loại"":""Luật môi trường"",""Giá trị"":700},{""Thể loại"":""Luật thuế"",""Giá trị"":500},{""Thể loại"":""Luật quốc tế"",""Giá trị"":300}]",Số vụ án theo chuyên mục năm 2021/nLuật và các vấn đề pháp lý
rose_262,Percentage of Energy Sources Used in 2021/nEnergy and Utilities,"[{""Energy Source"":""Solar"",""Value"":25},{""Energy Source"":""Wind"",""Value"":30},{""Energy Source"":""Hydroelectric"",""Value"":15},{""Energy Source"":""Natural Gas"",""Value"":20},{""Energy Source"":""Coal"",""Value"":10},{""Energy Source"":""Nuclear"",""Value"":10}]","[{""Nguồn năng lượng"":""Mặt trời"",""Giá trị"":25},{""Nguồn năng lượng"":""Gió"",""Giá trị"":30},{""Nguồn năng lượng"":""Thủy điện"",""Giá trị"":15},{""Nguồn năng lượng"":""Khí thiên nhiên"",""Giá trị"":20},{""Nguồn năng lượng"":""Than đá"",""Giá trị"":10},{""Nguồn năng lượng"":""Hạt nhân"",""Giá trị"":10}]",Tỷ lệ phần trăm các nguồn năng lượng được sử dụng trong năm 2021/nNăng lượng và Tiện ích
rose_263,Number of Students Majoring in Social Sciences and Humanities in 2021/nSocial Sciences and Humanities,"[{""Subject"":""Literature"",""Value"":100},{""Subject"":""History"",""Value"":200},{""Subject"":""Philosophy"",""Value"":150},{""Subject"":""Psychology"",""Value"":250},{""Subject"":""Anthropology"",""Value"":100},{""Subject"":""Sociology"",""Value"":200},{""Subject"":""Political Science"",""Value"":150},{""Subject"":""Economics"",""Value"":300},{""Subject"":""Geography"",""Value"":100}]","[{""Subject"":""Văn học"",""Giá trị"":100},{""Subject"":""Lịch sử"",""Giá trị"":200},{""Subject"":""Triết học"",""Giá trị"":150},{""Subject"":""Tâm lý học"",""Giá trị"":250},{""Subject"":""Nhân chủng học"",""Giá trị"":100},{""Subject"":""Xã hội học"",""Giá trị"":200},{""Subject"":""Khoa học chính trị"",""Giá trị"":150},{""Subject"":""Kinh tế"",""Giá trị"":300},{""Subject"":""Địa lý"",""Giá trị"":100}]",Số lượng sinh viên chuyên ngành Khoa học xã hội và Nhân văn năm 2021/nKhoa học xã hội và Nhân văn
rose_264,Cultural Events in 2021 by Art Form/nArts and Culture,"[{""Arts Category"":""Visual Arts"",""Value"":100},{""Arts Category"":""Theatre"",""Value"":90},{""Arts Category"":""Music"",""Value"":80},{""Arts Category"":""Dance"",""Value"":70},{""Arts Category"":""Cinema"",""Value"":50},{""Arts Category"":""Architecture"",""Value"":40},{""Arts Category"":""Literature"",""Value"":30},{""Arts Category"":""Folk Arts"",""Value"":20},{""Arts Category"":""Literary Arts"",""Value"":10}]","[{""Danh mục nghệ thuật"":""Nghệ thuật thị giác"",""Giá trị"":100},{""Danh mục nghệ thuật"":""Sân khấu"",""Giá trị"":90},{""Danh mục nghệ thuật"":""Âm nhạc"",""Giá trị"":80},{""Danh mục nghệ thuật"":""Khiêu vũ"",""Giá trị"":70},{""Danh mục nghệ thuật"":""Điện ảnh"",""Giá trị"":50},{""Danh mục nghệ thuật"":""Kiến trúc"",""Giá trị"":40},{""Danh mục nghệ thuật"":""Văn học"",""Giá trị"":30},{""Danh mục nghệ thuật"":""Nghệ thuật dân gian"",""Giá trị"":20},{""Danh mục nghệ thuật"":""Nghệ thuật văn học"",""Giá trị"":10}]",Sự kiện văn hóa năm 2021 theo Art Form/nArts and Culture
rose_265,Number of Businesses in the Tourism and Hospitality Industry in 2021/nTourism and Hospitality,"[{""Category"":""Hotels"",""Value"":800},{""Category"":""Restaurants"",""Value"":600},{""Category"":""Tourism Agencies"",""Value"":400},{""Category"":""Travel Companies"",""Value"":200},{""Category"":""Airlines"",""Value"":100},{""Category"":""Cruises"",""Value"":50}]","[{""Thể loại"":""Khách sạn"",""Giá trị"":800},{""Thể loại"":""Nhà hàng"",""Giá trị"":600},{""Thể loại"":""Công ty du lịch"",""Giá trị"":400},{""Thể loại"":""Công ty lữ hành"",""Giá trị"":200},{""Thể loại"":""Hãng hàng không"",""Giá trị"":100},{""Thể loại"":""Du ngoạn"",""Giá trị"":50}]",Số lượng doanh nghiệp trong ngành Du lịch và Khách sạn năm 2021/nDu lịch và Khách sạn
rose_266,Number of Nonprofit Organizations in Different Fields/nCharity and Nonprofit Organizations,"[{""Category"":""Education"",""Value"":45},{""Category"":""Environment"",""Value"":40},{""Category"":""Human Rights"",""Value"":30},{""Category"":""Health"",""Value"":25},{""Category"":""Poverty"",""Value"":20},{""Category"":""Animal Rights"",""Value"":15},{""Category"":""Art and Culture"",""Value"":10},{""Category"":""Economic Development"",""Value"":5}]","[{""Thể loại"":""Giáo dục"",""Giá trị"":45},{""Thể loại"":""Môi trường"",""Giá trị"":40},{""Thể loại"":""Quyền con người"",""Giá trị"":30},{""Thể loại"":""Sức khỏe"",""Giá trị"":25},{""Thể loại"":""Nghèo đói"",""Giá trị"":20},{""Thể loại"":""Quyền động vật"",""Giá trị"":15},{""Thể loại"":""Nghệ thuật và văn hóa"",""Giá trị"":10},{""Thể loại"":""Phát triển kinh tế"",""Giá trị"":5}]",Số lượng các tổ chức phi lợi nhuận trong các lĩnh vực khác nhau/nTổ chức từ thiện và phi lợi nhuận
rose_267,Real Estate Market Activity in 2023/nReal Estate and Housing Market,"[{""Property Type"":""Single Family Homes"",""Value"":800},{""Property Type"":""Condominiums"",""Value"":600},{""Property Type"":""Townhomes"",""Value"":400},{""Property Type"":""Multi-Family Homes"",""Value"":200},{""Property Type"":""Vacant Land"",""Value"":150},{""Property Type"":""Mobile Homes"",""Value"":100}]","[{""Loại bất động sản"":""Nhà ở gia đình đơn lẻ"",""Giá trị"":800},{""Loại bất động sản"":""Nhà chung cư"",""Giá trị"":600},{""Loại bất động sản"":""Nhà chung cư"",""Giá trị"":400},{""Loại bất động sản"":""Nhà ở gia đình nhiều thế hệ"",""Giá trị"":200},{""Loại bất động sản"":""Đất trống"",""Giá trị"":150},{""Loại bất động sản"":""Nhà di động"",""Giá trị"":100}]",Hoạt động thị trường bất động sản năm 2023/nThị trường bất động sản và nhà ở
rose_268,Number of Tourism and Hospitality Services in 2021/nTourism and Hospitality,"[{""Category"":""Hotels"",""Value"":500},{""Category"":""Restaurants"",""Value"":400},{""Category"":""Tourist Attractions"",""Value"":300},{""Category"":""Tour Companies"",""Value"":250},{""Category"":""Travel Agents"",""Value"":200},{""Category"":""Airports"",""Value"":150},{""Category"":""Transportation Services"",""Value"":100},{""Category"":""Entertainment Venues"",""Value"":50},{""Category"":""Cultural Events"",""Value"":25}]","[{""Thể loại"":""Khách sạn"",""Giá trị"":500},{""Thể loại"":""Nhà hàng"",""Giá trị"":400},{""Thể loại"":""Điểm tham quan du lịch"",""Giá trị"":300},{""Thể loại"":""Công ty lữ hành"",""Giá trị"":250},{""Thể loại"":""Đại lý du lịch"",""Giá trị"":200},{""Thể loại"":""Sân bay"",""Giá trị"":150},{""Thể loại"":""Dịch vụ vận chuyển"",""Giá trị"":100},{""Thể loại"":""Địa điểm giải trí"",""Giá trị"":50},{""Thể loại"":""Sự kiện văn hóa"",""Giá trị"":25}]",Số lượng dịch vụ du lịch và khách sạn năm 2021/nDu lịch và khách sạn
rose_269,Number of Professionals in Different Financial Domains/nBusiness and Finance,"[{""Category"":""Investment Banking"",""Value"":25},{""Category"":""Corporate Finance"",""Value"":20},{""Category"":""Financial Analysis"",""Value"":15},{""Category"":""Financial Planning"",""Value"":10},{""Category"":""Risk Management"",""Value"":5},{""Category"":""Mergers and Acquisitions"",""Value"":3},{""Category"":""Equity Research"",""Value"":2},{""Category"":""Venture Capital"",""Value"":1}]","[{""Category"":""Ngân hàng đầu tư"",""Giá trị"":25},{""Category"":""Tài chính doanh nghiệp"",""Giá trị"":20},{""Category"":""Phân tích tài chính"",""Giá trị"":15},{""Category"":""Lập kế hoạch tài chính"",""Giá trị"":10},{""Category"":""Quản lý rủi ro"",""Giá trị"":5},{""Category"":""Sáp nhập và mua lại"",""Giá trị"":3},{""Category"":""Nghiên cứu vốn chủ sở hữu"",""Giá trị"":2},{""Category"":""Đầu tư mạo hiểm"",""Giá trị"":1}]",Số lượng chuyên gia trong các lĩnh vực tài chính khác nhau/nKinh doanh và tài chính
rose_27,Usage of Online Technologies in 2021/nSocial Media and the Web,"[{""Category"":""Social Media"",""Value"":90},{""Category"":""Web Development"",""Value"":80},{""Category"":""Digital Marketing"",""Value"":70},{""Category"":""Online Advertising"",""Value"":60},{""Category"":""Search Engine Optimization"",""Value"":50},{""Category"":""Web Design"",""Value"":40},{""Category"":""E-Commerce"",""Value"":30},{""Category"":""Network Security"",""Value"":20},{""Category"":""Cyber Security"",""Value"":10}]","[{""Thể loại"":""Truyền thông xã hội"",""Giá trị"":90},{""Thể loại"":""Phát triển web"",""Giá trị"":80},{""Thể loại"":""Tiếp thị kỹ thuật số"",""Giá trị"":70},{""Thể loại"":""Quảng cáo trực tuyến"",""Giá trị"":60},{""Thể loại"":""Tối ưu hóa công cụ tìm kiếm"",""Giá trị"":50},{""Thể loại"":""Thiết kế web"",""Giá trị"":40},{""Thể loại"":""Thương mại điện tử"",""Giá trị"":30},{""Thể loại"":""Bảo mật mạng"",""Giá trị"":20},{""Thể loại"":""Bảo mật mạng"",""Giá trị"":10}]",Sử dụng công nghệ trực tuyến năm 2021/nMạng xã hội và Web
rose_270,Frequency of Environmental and Sustainability Issues in 2021/nEnvironment and Sustainability,"[{""Category"":""Air Pollution"",""Value"":100},{""Category"":""Water Pollution"",""Value"":90},{""Category"":""Climate Change"",""Value"":80},{""Category"":""Waste Management"",""Value"":70},{""Category"":""Biodiversity"",""Value"":60},{""Category"":""Renewable Energy"",""Value"":50},{""Category"":""Sustainable Agriculture"",""Value"":40},{""Category"":""Sustainable Consumption"",""Value"":30},{""Category"":""Sustainable Development"",""Value"":20}]","[{""Thể loại"":""Ô nhiễm không khí"",""Giá trị"":100},{""Thể loại"":""Ô nhiễm nước"",""Giá trị"":90},{""Thể loại"":""Biến đổi khí hậu"",""Giá trị"":80},{""Thể loại"":""Quản lý chất thải"",""Giá trị"":70},{""Thể loại"":""Đa dạng sinh học"",""Giá trị"":60},{""Thể loại"":""Năng lượng tái tạo"",""Giá trị"":50},{""Thể loại"":""Nông nghiệp bền vững"",""Giá trị"":40},{""Thể loại"":""Tiêu dùng bền vững"",""Giá trị"":30},{""Thể loại"":""Phát triển bền vững"",""Giá trị"":20}]",Tần suất các vấn đề về môi trường và phát triển bền vững năm 2021/nMôi trường và phát triển bền vững
rose_271,Quantity of Manufacturing and Production Items in Inventory/nManufacturing and Production,"[{""Type"":""Raw Materials"",""Value"":70},{""Type"":""Machinery"",""Value"":48},{""Type"":""Parts"",""Value"":32},{""Type"":""Components"",""Value"":22},{""Type"":""Supplies"",""Value"":15},{""Type"":""Equipment"",""Value"":10},{""Type"":""Tools"",""Value"":8},{""Type"":""Finished Products"",""Value"":3}]","[{""Type"":""Nguyên liệu thô"",""Giá trị"":70},{""Type"":""Máy móc"",""Giá trị"":48},{""Type"":""Các bộ phận"",""Giá trị"":32},{""Type"":""Thành phần"",""Giá trị"":22},{""Type"":""Vật tư"",""Giá trị"":15},{""Type"":""Thiết bị"",""Giá trị"":10},{""Type"":""Công cụ"",""Giá trị"":8},{""Type"":""Sản phẩm hoàn thiện"",""Giá trị"":3}]",Số lượng sản xuất và mặt hàng sản xuất trong kho/nSản xuất và sản xuất
rose_272,Number of Scientists and Engineers in Different Fields/nScience and Engineering,"[{""Field"":""Physics"",""Value"":780},{""Field"":""Chemistry"",""Value"":470},{""Field"":""Engineering"",""Value"":1020},{""Field"":""Computer Science"",""Value"":320},{""Field"":""Mathematics"",""Value"":590},{""Field"":""Astronomy"",""Value"":120},{""Field"":""Geology"",""Value"":230},{""Field"":""Robotics"",""Value"":220},{""Field"":""Nanotechnology"",""Value"":130}]","[{""Field"":""Vật lý"",""Giá trị"":780},{""Field"":""Hóa học"",""Giá trị"":470},{""Field"":""Kỹ thuật"",""Giá trị"":1020},{""Field"":""Khoa học máy tính"",""Giá trị"":320},{""Field"":""Toán học"",""Giá trị"":590},{""Field"":""Thiên văn học"",""Giá trị"":120},{""Field"":""Địa chất"",""Giá trị"":230},{""Field"":""Robot"",""Giá trị"":220},{""Field"":""Công nghệ nano"",""Giá trị"":130}]",Số lượng các nhà khoa học và kỹ sư trong các lĩnh vực khác nhau/nKhoa học và Kỹ thuật
rose_273,Utility Usage in the US in 2021/nEnergy and Utilities,"[{""Utility Type"":""Electricity"",""Value"":5000.0},{""Utility Type"":""Water"",""Value"":4000.0},{""Utility Type"":""Natural Gas"",""Value"":3000.0},{""Utility Type"":""Renewable Energy"",""Value"":2000.0},{""Utility Type"":""Telecommunications"",""Value"":1000.0},{""Utility Type"":null,""Value"":null}]","[{""Loại tiện ích"":""Điện"",""Giá trị"":5000.0},{""Loại tiện ích"":""Nước"",""Giá trị"":4000.0},{""Loại tiện ích"":""Khí thiên nhiên"",""Giá trị"":3000.0},{""Loại tiện ích"":""Năng lượng tái tạo"",""Giá trị"":2000.0},{""Loại tiện ích"":""Viễn thông"",""Giá trị"":1000.0},{""Loại tiện ích"":null,""Giá trị"":null}]",Sử dụng tiện ích tại Hoa Kỳ năm 2021/nNăng lượng và tiện ích
