File,Title,Data,Translated_Data,Translated_Title
rings_230,Agricultural Output and Food Production - 2023/nAgriculture and Food Production,"[{""Category"":""Crop Yields"",""ratio"":""30%""},{""Category"":""Irrigation"",""ratio"":""15%""},{""Category"":""Soil Quality"",""ratio"":""35%""},{""Category"":""Pesticide Use"",""ratio"":""10%""},{""Category"":""Productivity"",""ratio"":""10%""}]","[{""Thể loại"":""Năng suất cây trồng"",""tỷ lệ"":""30%""},{""Thể loại"":""Tưới tiêu"",""tỷ lệ"":""15%""},{""Thể loại"":""Chất lượng đất"",""tỷ lệ"":""35%""},{""Thể loại"":""Sử dụng thuốc trừ sâu"",""tỷ lệ"":""10%""},{""Thể loại"":""Năng suất"",""tỷ lệ"":""10%""}]",Sản lượng nông nghiệp và sản xuất lương thực - 2023/nNông nghiệp và sản xuất lương thực
rings_231,Arts and Culture Appreciation - 2023/nArts and Culture,"[{""Category"":""Art Appreciation"",""ratio"":""17%""},{""Category"":""Cultural Understanding"",""ratio"":""17%""},{""Category"":""Music Appreciation"",""ratio"":""25%""},{""Category"":""Creative Expression"",""ratio"":""20%""},{""Category"":""Performance Arts"",""ratio"":""21%""}]","[{""Thể loại"":""Đánh giá nghệ thuật"",""tỷ lệ"":""17%""},{""Thể loại"":""Hiểu biết văn hóa"",""tỷ lệ"":""17%""},{""Thể loại"":""Đánh giá âm nhạc"",""tỷ lệ"":""25%""},{""Thể loại"":""Biểu đạt sáng tạo"",""tỷ lệ"":""20%""},{""Thể loại"":""Nghệ thuật trình diễn"",""tỷ lệ"":""21%""}]",Đánh giá cao nghệ thuật và văn hóa - 2023/nNghệ thuật và văn hóa
rings_232,Arts and Culture Competence - 2023/nArts and Culture,"[{""Category"":""Cultural Awareness"",""ratio"":""25%""},{""Category"":""Arts Appreciation"",""ratio"":""20%""},{""Category"":""Creative Thinking"",""ratio"":""35%""},{""Category"":""Aesthetic Sensitivity"",""ratio"":""17%""},{""Category"":""Artistic Expression"",""ratio"":""3%""}]","[{""Thể loại"":""Nhận thức văn hóa"",""tỷ lệ"":""25%""},{""Thể loại"":""Trân trọng nghệ thuật"",""tỷ lệ"":""20%""},{""Thể loại"":""Tư duy sáng tạo"",""tỷ lệ"":""35%""},{""Thể loại"":""Nhạy cảm thẩm mỹ"",""tỷ lệ"":""17%""},{""Thể loại"":""Biểu đạt nghệ thuật"",""tỷ lệ"":""3%""}]",Năng lực Văn hóa Nghệ thuật - 2023/nNghệ thuật Văn hóa
rings_233,Energy Utilization in 2023/nEnergy and Utilities,"[{""Type"":""Fossil Fuel"",""ratio"":""34%""},{""Type"":""Renewable Energy"",""ratio"":""6%""},{""Type"":""Nuclear Energy"",""ratio"":""20%""},{""Type"":""Electric Vehicle"",""ratio"":""25%""},{""Type"":""Energy Efficiency"",""ratio"":""15%""}]","[{""Type"":""Nhiên liệu hóa thạch"",""ratio"":""34%""},{""Type"":""Năng lượng tái tạo"",""ratio"":""6%""},{""Type"":""Năng lượng hạt nhân"",""ratio"":""20%""},{""Type"":""Xe điện"",""ratio"":""25%""},{""Type"":""Hiệu quả năng lượng"",""ratio"":""15%""}]",Sử dụng năng lượng năm 2023/nNăng lượng và tiện ích
rings_234,Transportation and Logistics Overview - 2023/nTransportation and Logistics,"[{""Mode"":""Road"",""ratio"":""36%""},{""Mode"":""Rail"",""ratio"":""15%""},{""Mode"":""Air"",""ratio"":""19%""},{""Mode"":""Sea"",""ratio"":""13%""},{""Mode"":""Intermodal"",""ratio"":""17%""}]","[{""Chế độ"":""Đường bộ"",""tỷ lệ"":""36%""},{""Chế độ"":""Đường sắt"",""tỷ lệ"":""15%""},{""Chế độ"":""Không khí"",""tỷ lệ"":""19%""},{""Chế độ"":""Đường biển"",""tỷ lệ"":""13%""},{""Chế độ"":""Liên phương thức"",""tỷ lệ"":""17%""}]",Tổng quan về Vận tải và Hậu cần - 2023/nVận tải và Hậu cần
rings_235,Financial Planning Overview - 2023/nBusiness and Finance,"[{""Category"":""Financial Planning"",""ratio"":""18%""},{""Category"":""Risk Management"",""ratio"":""16%""},{""Category"":""Budgeting"",""ratio"":""33%""},{""Category"":""Tax Planning"",""ratio"":""13%""},{""Category"":""Credit Management"",""ratio"":""20%""}]","[{""Thể loại"":""Lập kế hoạch tài chính"",""tỷ lệ"":""18%""},{""Thể loại"":""Quản lý rủi ro"",""tỷ lệ"":""16%""},{""Thể loại"":""Lập ngân sách"",""tỷ lệ"":""33%""},{""Thể loại"":""Lập kế hoạch thuế"",""tỷ lệ"":""13%""},{""Thể loại"":""Quản lý tín dụng"",""tỷ lệ"":""20%""}]",Tổng quan về lập kế hoạch tài chính - 2023/nKinh doanh và tài chính
rings_237,Energy and Utilities Consumption Overview - 2023/nEnergy and Utilities,"[{""Category"":""Renewable Energy"",""ratio"":""25%""},{""Category"":""Natural Gas"",""ratio"":""40%""},{""Category"":""Nuclear Energy"",""ratio"":""20%""},{""Category"":""Oil"",""ratio"":""15%""}]","[{""Thể loại"":""Năng lượng tái tạo"",""tỷ lệ"":""25%""},{""Thể loại"":""Khí thiên nhiên"",""tỷ lệ"":""40%""},{""Thể loại"":""Năng lượng hạt nhân"",""tỷ lệ"":""20%""},{""Thể loại"":""Dầu"",""tỷ lệ"":""15%""}]",Tổng quan về Tiêu thụ Năng lượng và Tiện ích - 2023/nNăng lượng và Tiện ích
rings_238,Business Financial Analysis - 2023/nBusiness and Finance,"[{""Category"":""Profit Margin"",""ratio"":""30%""},{""Category"":""Expenses"",""ratio"":""25%""},{""Category"":""Investments"",""ratio"":""10%""},{""Category"":""Revenue"",""ratio"":""20%""},{""Category"":""Market Share"",""ratio"":""15%""}]","[{""Thể loại"":""Biên lợi nhuận"",""tỷ lệ"":""30%""},{""Thể loại"":""Chi phí"",""tỷ lệ"":""25%""},{""Thể loại"":""Đầu tư"",""tỷ lệ"":""10%""},{""Thể loại"":""Doanh thu"",""tỷ lệ"":""20%""},{""Thể loại"":""Thị phần"",""tỷ lệ"":""15%""}]",Phân tích tài chính doanh nghiệp - 2023/nKinh doanh và tài chính
rings_239,Government and Public Policy Impact - 2023/nGovernment and Public Policy,"[{""Sector"":""Education"",""ratio"":""25%""},{""Sector"":""Infrastructure"",""ratio"":""20%""},{""Sector"":""Public Services"",""ratio"":""30%""},{""Sector"":""Security"",""ratio"":""18%""},{""Sector"":""Economy"",""ratio"":""7%""}]","[{""Ngành"":""Giáo dục"",""tỷ lệ"":""25%""},{""Ngành"":""Cơ sở hạ tầng"",""tỷ lệ"":""20%""},{""Ngành"":""Dịch vụ công"",""tỷ lệ"":""30%""},{""Ngành"":""An ninh"",""tỷ lệ"":""18%""},{""Ngành"":""Kinh tế"",""tỷ lệ"":""7%""}]",Tác động của Chính phủ và Chính sách công - 2023/nChính phủ và Chính sách công
rings_24,Arts and Culture - 2023/nArts and Culture,"[{""Category"":""Music"",""ratio"":""17%""},{""Category"":""Visual Arts"",""ratio"":""26%""},{""Category"":""Dance"",""ratio"":""13%""},{""Category"":""Theatre"",""ratio"":""22%""},{""Category"":""Literature"",""ratio"":""22%""}]","[{""Thể loại"":""Âm nhạc"",""tỷ lệ"":""17%""},{""Thể loại"":""Nghệ thuật thị giác"",""tỷ lệ"":""26%""},{""Thể loại"":""Khiêu vũ"",""tỷ lệ"":""13%""},{""Thể loại"":""Sân khấu"",""tỷ lệ"":""22%""},{""Thể loại"":""Văn học"",""tỷ lệ"":""22%""}]",Nghệ thuật và Văn hóa - 2023/nNghệ thuật và Văn hóa
rings_240,Legal Caseload Overview - 2023/nLaw and Legal Affairs,"[{""Category"":""Criminal Cases"",""ratio"":""22%""},{""Category"":""Civil Cases"",""ratio"":""39%""},{""Category"":""Employment Cases"",""ratio"":""17%""},{""Category"":""Property Rights Cases"",""ratio"":""15%""},{""Category"":""Human Rights Cases"",""ratio"":""7%""}]","[{""Thể loại"":""Các vụ án hình sự"",""tỷ lệ"":""22%""},{""Thể loại"":""Các vụ án dân sự"",""tỷ lệ"":""39%""},{""Thể loại"":""Các vụ án lao động"",""tỷ lệ"":""17%""},{""Thể loại"":""Các vụ án về quyền sở hữu"",""tỷ lệ"":""15%""},{""Thể loại"":""Các vụ án về quyền con người"",""tỷ lệ"":""7%""}]",Tổng quan về khối lượng công việc pháp lý - 2023/nLuật và các vấn đề pháp lý
rings_241,Non-Profit Organization Performance - 2023/nCharity and Nonprofit Organizations,"[{""Category"":""Fundraising"",""ratio"":""32%""},{""Category"":""Overhead Costs"",""ratio"":""21%""},{""Category"":""Community Service"",""ratio"":""33%""},{""Category"":""Resource Allocation"",""ratio"":""12%""},{""Category"":""Public Awareness"",""ratio"":""2%""}]","[{""Thể loại"":""Gây quỹ"",""tỷ lệ"":""32%""},{""Thể loại"":""Chi phí chung"",""tỷ lệ"":""21%""},{""Thể loại"":""Dịch vụ cộng đồng"",""tỷ lệ"":""33%""},{""Thể loại"":""Phân bổ nguồn lực"",""tỷ lệ"":""12%""},{""Thể loại"":""Nhận thức của công chúng"",""tỷ lệ"":""2%""}]",Hiệu suất của tổ chức phi lợi nhuận - 2023/nTổ chức từ thiện và phi lợi nhuận
rings_243,Analysis of Arts and Culture Participation - 2023/nArts and Culture,"[{""Element"":""Creativity"",""ratio"":""15%""},{""Element"":""Artistic Expression"",""ratio"":""20%""},{""Element"":""Cultural Engagement"",""ratio"":""25%""},{""Element"":""Historical Preservation"",""ratio"":""20%""},{""Element"":""Appreciation"",""ratio"":""20%""}]","[{""Element"":""Sáng tạo"",""ratio"":""15%""},{""Element"":""Biểu đạt nghệ thuật"",""ratio"":""20%""},{""Element"":""Giao lưu văn hóa"",""ratio"":""25%""},{""Element"":""Bảo tồn lịch sử"",""ratio"":""20%""},{""Element"":""Biết ơn"",""ratio"":""20%""}]",Phân tích sự tham gia nghệ thuật và văn hóa - 2023/nNghệ thuật và văn hóa
rings_244,Sports and Entertainment Revenue - 2023/nSports and Entertainment,"[{""Category"":""Ticket Sales"",""ratio"":""35%""},{""Category"":""Sponsorship"",""ratio"":""25%""},{""Category"":""Merchandise"",""ratio"":""20%""},{""Category"":""Media Rights"",""ratio"":""15%""},{""Category"":""Event Participation"",""ratio"":""5%""}]","[{""Thể loại"":""Bán vé"",""tỷ lệ"":""35%""},{""Thể loại"":""Tài trợ"",""tỷ lệ"":""25%""},{""Thể loại"":""Hàng hóa"",""tỷ lệ"":""20%""},{""Thể loại"":""Quyền truyền thông"",""tỷ lệ"":""15%""},{""Thể loại"":""Tham gia sự kiện"",""tỷ lệ"":""5%""}]",Doanh thu thể thao và giải trí - 2023/nThể thao và giải trí
rings_246,Healthcare Quality Metrics - 2023/nHealthcare and Health,"[{""Category"":""Vaccination"",""ratio"":""17%""},{""Category"":""Disease Prevention"",""ratio"":""32%""},{""Category"":""Treatment Quality"",""ratio"":""17%""},{""Category"":""Disease Management"",""ratio"":""24%""},{""Category"":""Health Promotion"",""ratio"":""10%""}]","[{""Thể loại"":""Tiêm chủng"",""tỷ lệ"":""17%""},{""Thể loại"":""Phòng ngừa bệnh tật"",""tỷ lệ"":""32%""},{""Thể loại"":""Chất lượng điều trị"",""tỷ lệ"":""17%""},{""Thể loại"":""Quản lý bệnh tật"",""tỷ lệ"":""24%""},{""Thể loại"":""Thúc đẩy sức khỏe"",""tỷ lệ"":""10%""}]",Chỉ số chất lượng chăm sóc sức khỏe - 2023/nChăm sóc sức khỏe và sức khỏe
rings_247,Entertainment and Sports Scene in 2023/nSports and Entertainment,"[{""Category"":""Sporting Events"",""ratio"":""24%""},{""Category"":""Music Concerts"",""ratio"":""20%""},{""Category"":""Movies and TV"",""ratio"":""31%""},{""Category"":""Gaming"",""ratio"":""15%""},{""Category"":""Other Entertainment"",""ratio"":""10%""}]","[{""Thể loại"":""Sự kiện thể thao"",""tỷ lệ"":""24%""},{""Thể loại"":""Buổi hòa nhạc"",""tỷ lệ"":""20%""},{""Thể loại"":""Phim và TV"",""tỷ lệ"":""31%""},{""Thể loại"":""Trò chơi"",""tỷ lệ"":""15%""},{""Thể loại"":""Giải trí khác"",""tỷ lệ"":""10%""}]",Bối cảnh giải trí và thể thao năm 2023/nThể thao và giải trí
rings_248,Tourism and Hospitality Trends - 2023/nTourism and Hospitality,"[{""Category"":""Tourism Revenue"",""ratio"":""33%""},{""Category"":""Hospitality Quality"",""ratio"":""35%""},{""Category"":""Customer Satisfaction"",""ratio"":""19%""},{""Category"":""Tourism Impact"",""ratio"":""7%""},{""Category"":""Cultural Preservation"",""ratio"":""6%""}]","[{""Thể loại"":""Doanh thu du lịch"",""tỷ lệ"":""33%""},{""Thể loại"":""Chất lượng dịch vụ khách sạn"",""tỷ lệ"":""35%""},{""Thể loại"":""Sự hài lòng của khách hàng"",""tỷ lệ"":""19%""},{""Thể loại"":""Tác động của du lịch"",""tỷ lệ"":""7%""},{""Thể loại"":""Bảo tồn văn hóa"",""tỷ lệ"":""6%""}]",Xu hướng Du lịch và Khách sạn - 2023/nDu lịch và Khách sạn
rings_249,Education and Academics Overview - 2023/nEducation and Academics,"[{""Category"":""Academic Performance"",""ratio"":""30%""},{""Category"":""Student Retention"",""ratio"":""23%""},{""Category"":""Faculty Quality"",""ratio"":""31%""},{""Category"":""Facilities"",""ratio"":""11%""},{""Category"":""Curriculum"",""ratio"":""5%""}]","[{""Thể loại"":""Hiệu suất học tập"",""tỷ lệ"":""30%""},{""Thể loại"":""Tỷ lệ giữ chân sinh viên"",""tỷ lệ"":""23%""},{""Thể loại"":""Chất lượng giảng viên"",""tỷ lệ"":""31%""},{""Thể loại"":""Cơ sở vật chất"",""tỷ lệ"":""11%""},{""Thể loại"":""Chương trình giảng dạy"",""tỷ lệ"":""5%""}]",Tổng quan về Giáo dục và Học thuật - 2023/nGiáo dục và Học thuật
rings_25,Human Resources Management Trends - 2021/nHuman Resources and Employee Management,"[{""Category"":""Performance Evaluation"",""ratio"":""25%""},{""Category"":""Talent Acquisition"",""ratio"":""23%""},{""Category"":""Workplace Environment"",""ratio"":""14%""},{""Category"":""Training & Development"",""ratio"":""22%""},{""Category"":""Productivity"",""ratio"":""16%""}]","[{""Thể loại"":""Đánh giá hiệu suất"",""tỷ lệ"":""25%""},{""Thể loại"":""Thu hút nhân tài"",""tỷ lệ"":""23%""},{""Thể loại"":""Môi trường làm việc"",""tỷ lệ"":""14%""},{""Thể loại"":""Đào tạo & Phát triển"",""tỷ lệ"":""22%""},{""Thể loại"":""Năng suất"",""tỷ lệ"":""16%""}]",Xu hướng quản lý nguồn nhân lực - 2021/nNguồn nhân lực và quản lý nhân viên
rings_250,Health Priorities - 2023/nHealthcare and Health,"[{""Category"":""Vaccination"",""ratio"":""47%""},{""Category"":""Chronic Diseases"",""ratio"":""19%""},{""Category"":""Mental Health"",""ratio"":""13%""},{""Category"":""Accessibility"",""ratio"":""13%""},{""Category"":""Prevention"",""ratio"":""8%""}]","[{""Thể loại"":""Tiêm chủng"",""tỷ lệ"":""47%""},{""Thể loại"":""Bệnh mãn tính"",""tỷ lệ"":""19%""},{""Thể loại"":""Sức khỏe tâm thần"",""tỷ lệ"":""13%""},{""Thể loại"":""Khả năng tiếp cận"",""tỷ lệ"":""13%""},{""Thể loại"":""Phòng ngừa"",""tỷ lệ"":""8%""}]",Ưu tiên về sức khỏe - 2023/nChăm sóc sức khỏe và sức khỏe
rings_252,Manufacturing and Production Evaluation - 2023/nManufacturing and Production,"[{""Category"":""Quality Control"",""ratio"":""21%""},{""Category"":""Supply Chain"",""ratio"":""23%""},{""Category"":""Production Efficiency"",""ratio"":""20%""},{""Category"":""Cost Management"",""ratio"":""17%""},{""Category"":""Safety Compliance"",""ratio"":""19%""}]","[{""Thể loại"":""Kiểm soát chất lượng"",""tỷ lệ"":""21%""},{""Thể loại"":""Chuỗi cung ứng"",""tỷ lệ"":""23%""},{""Thể loại"":""Hiệu quả sản xuất"",""tỷ lệ"":""20%""},{""Thể loại"":""Quản lý chi phí"",""tỷ lệ"":""17%""},{""Thể loại"":""Tuân thủ an toàn"",""tỷ lệ"":""19%""}]",Đánh giá sản xuất và sản xuất - 2023/nSản xuất và sản xuất
rings_253,HR & Employee Management Report - 2023/nHuman Resources and Employee Management,"[{""Category"":""Productivity"",""ratio"":""41%""},{""Category"":""Retention"",""ratio"":""21%""},{""Category"":""Training Effectiveness"",""ratio"":""16%""},{""Category"":""Recruitment"",""ratio"":""12%""},{""Category"":""Diversity"",""ratio"":""10%""}]","[{""Thể loại"":""Năng suất"",""tỷ lệ"":""41%""},{""Thể loại"":""Giữ chân"",""tỷ lệ"":""21%""},{""Thể loại"":""Hiệu quả đào tạo"",""tỷ lệ"":""16%""},{""Thể loại"":""Tuyển dụng"",""tỷ lệ"":""12%""},{""Thể loại"":""Đa dạng"",""tỷ lệ"":""10%""}]",Báo cáo Quản lý Nhân sự & Nhân viên - 2023/nNguồn nhân lực và Quản lý nhân sự
rings_254,Food and Beverage Industry Performance - 2023/nFood and Beverage Industry,"[{""Category"":""Production Efficiency"",""ratio"":""23%""},{""Category"":""Quality Control"",""ratio"":""15%""},{""Category"":""Employee Welfare"",""ratio"":""7%""},{""Category"":""Cost Management"",""ratio"":""30%""},{""Category"":""Customer Satisfaction"",""ratio"":""25%""}]","[{""Thể loại"":""Hiệu quả sản xuất"",""tỷ lệ"":""23%""},{""Thể loại"":""Kiểm soát chất lượng"",""tỷ lệ"":""15%""},{""Thể loại"":""Phúc lợi nhân viên"",""tỷ lệ"":""7%""},{""Thể loại"":""Quản lý chi phí"",""tỷ lệ"":""30%""},{""Thể loại"":""Sự hài lòng của khách hàng"",""tỷ lệ"":""25%""}]",Hiệu suất ngành thực phẩm và đồ uống - 2023/nNgành thực phẩm và đồ uống
rings_255,Social Sciences and Humanities Overview - 2023/nSocial Sciences and Humanities,"[{""Topic"":""Education"",""ratio"":""32%""},{""Topic"":""Culture"",""ratio"":""17%""},{""Topic"":""Psychology"",""ratio"":""25%""},{""Topic"":""Economics"",""ratio"":""15%""},{""Topic"":""Politics"",""ratio"":""11%""}]","[{""Topic"":""Giáo dục"",""ratio"":""32%""},{""Topic"":""Văn hóa"",""ratio"":""17%""},{""Topic"":""Tâm lý học"",""ratio"":""25%""},{""Topic"":""Kinh tế"",""ratio"":""15%""},{""Topic"":""Chính trị"",""ratio"":""11%""}]",Tổng quan về Khoa học Xã hội và Nhân văn - 2023/nKhoa học Xã hội và Nhân văn
rings_256,HR Management and Employee Engagement - 2023/nHuman Resources and Employee Management,"[{""Category"":""Training and Development"",""ratio"":""31%""},{""Category"":""Performance Appraisal"",""ratio"":""23%""},{""Category"":""Job Satisfaction"",""ratio"":""19%""},{""Category"":""Recruitment"",""ratio"":""17%""},{""Category"":""Employee Benefits"",""ratio"":""10%""}]","[{""Category"":""Đào tạo và phát triển"",""ratio"":""31%""},{""Category"":""Đánh giá hiệu suất"",""ratio"":""23%""},{""Category"":""Sự hài lòng trong công việc"",""ratio"":""19%""},{""Category"":""Tuyển dụng"",""ratio"":""17%""},{""Category"":""Quyền lợi của nhân viên"",""ratio"":""10%""}]",Quản lý nguồn nhân lực và sự gắn kết của nhân viên - 2023/nNguồn nhân lực và quản lý nhân viên
rings_257,Human Resources and Employee Management Performance - 2023/nHuman Resources and Employee Management,"[{""Category"":""Employee Retention"",""ratio"":""34%""},{""Category"":""Training Efficiency"",""ratio"":""12%""},{""Category"":""Workforce Development"",""ratio"":""30%""},{""Category"":""Productivity"",""ratio"":""22%""},{""Category"":""Job Satisfaction"",""ratio"":""2%""}]","[{""Category"":""Giữ chân nhân viên"",""tỷ lệ"":""34%""},{""Category"":""Hiệu quả đào tạo"",""tỷ lệ"":""12%""},{""Category"":""Phát triển lực lượng lao động"",""tỷ lệ"":""30%""},{""Category"":""Năng suất"",""tỷ lệ"":""22%""},{""Category"":""Sự hài lòng trong công việc"",""tỷ lệ"":""2%""}]",Hiệu suất quản lý nhân sự và nhân viên - 2023/nQuản lý nhân sự và nhân viên
rings_259,Arts and Culture Development - 2023/nArts and Culture,"[{""Category"":""Arts Education"",""ratio"":""24%""},{""Category"":""Cultural Heritage"",""ratio"":""19%""},{""Category"":""Artistic Expression"",""ratio"":""21%""},{""Category"":""Community Participation"",""ratio"":""21%""},{""Category"":""Arts Funding"",""ratio"":""15%""}]","[{""Thể loại"":""Giáo dục nghệ thuật"",""tỷ lệ"":""24%""},{""Thể loại"":""Di sản văn hóa"",""tỷ lệ"":""19%""},{""Thể loại"":""Biểu hiện nghệ thuật"",""tỷ lệ"":""21%""},{""Thể loại"":""Sự tham gia của cộng đồng"",""tỷ lệ"":""21%""},{""Thể loại"":""Tài trợ nghệ thuật"",""tỷ lệ"":""15%""}]",Phát triển Văn hóa Nghệ thuật - 2023/nNghệ thuật Văn hóa
rings_26,Healthcare Impact Assessment - 2023/nHealthcare and Health,"[{""Category"":""Disease Prevention"",""ratio"":""35%""},{""Category"":""Vaccine Administration"",""ratio"":""20%""},{""Category"":""Healthcare Accessibility"",""ratio"":""25%""},{""Category"":""Treatment Quality"",""ratio"":""10%""},{""Category"":""Patients' Awareness"",""ratio"":""10%""}]","[{""Thể loại"":""Phòng ngừa bệnh tật"",""tỷ lệ"":""35%""},{""Thể loại"":""Quản lý vắc-xin"",""tỷ lệ"":""20%""},{""Thể loại"":""Khả năng tiếp cận dịch vụ chăm sóc sức khỏe"",""tỷ lệ"":""25%""},{""Thể loại"":""Chất lượng điều trị"",""tỷ lệ"":""10%""},{""Thể loại"":""Nhận thức của bệnh nhân"",""tỷ lệ"":""10%""}]",Đánh giá tác động chăm sóc sức khỏe - 2023/nChăm sóc sức khỏe và sức khỏe
rings_260,Technology and the Internet - 2023/nTechnology and the Internet,"[{""Category"":""Network Security"",""ratio"":""15%""},{""Category"":""Data Storage"",""ratio"":""10%""},{""Category"":""Online Presence"",""ratio"":""25%""},{""Category"":""Infrastructure"",""ratio"":""30%""},{""Category"":""User Interface"",""ratio"":""20%""}]","[{""Thể loại"":""Bảo mật mạng"",""tỷ lệ"":""15%""},{""Thể loại"":""Lưu trữ dữ liệu"",""tỷ lệ"":""10%""},{""Thể loại"":""Hiện diện trực tuyến"",""tỷ lệ"":""25%""},{""Thể loại"":""Cơ sở hạ tầng"",""tỷ lệ"":""30%""},{""Thể loại"":""Giao diện người dùng"",""tỷ lệ"":""20%""}]",Công nghệ và Internet - 2023/nCông nghệ và Internet
rings_261,Retail and E-commerce Trends - 2023/nRetail and E-commerce,"[{""Category"":""Online Shopping"",""ratio"":""33%""},{""Category"":""In-Store Shopping"",""ratio"":""41%""},{""Category"":""Delivery Services"",""ratio"":""19%""},{""Category"":""Returns"",""ratio"":""7%""}]","[{""Thể loại"":""Mua sắm trực tuyến"",""tỷ lệ"":""33%""},{""Thể loại"":""Mua sắm tại cửa hàng"",""tỷ lệ"":""41%""},{""Thể loại"":""Dịch vụ giao hàng"",""tỷ lệ"":""19%""},{""Thể loại"":""Trả hàng"",""tỷ lệ"":""7%""}]",Xu hướng bán lẻ và thương mại điện tử - 2023/nBán lẻ và thương mại điện tử
rings_262,Real Estate and Housing Market Analysis - 2021/nReal Estate and Housing Market,"[{""Category"":""Home Prices"",""ratio"":""30%""},{""Category"":""Mortgage Rates"",""ratio"":""12%""},{""Category"":""Rental Rates"",""ratio"":""27%""},{""Category"":""Home Sales"",""ratio"":""19%""},{""Category"":""Foreclosures"",""ratio"":""12%""}]","[{""Thể loại"":""Giá nhà"",""tỷ lệ"":""30%""},{""Thể loại"":""Lãi suất thế chấp"",""tỷ lệ"":""12%""},{""Thể loại"":""Lãi suất cho thuê"",""tỷ lệ"":""27%""},{""Thể loại"":""Bán nhà"",""tỷ lệ"":""19%""},{""Thể loại"":""Tịch thu"",""tỷ lệ"":""12%""}]",Phân tích thị trường bất động sản và nhà ở - 2021/nThị trường bất động sản và nhà ở
rings_263,Employee Management Analysis - 2023/nHuman Resources and Employee Management,"[{""Category"":""Recruitment"",""ratio"":""19%""},{""Category"":""Training"",""ratio"":""18%""},{""Category"":""Retention"",""ratio"":""25%""},{""Category"":""Performance"",""ratio"":""19%""},{""Category"":""Employee Engagement"",""ratio"":""19%""}]","[{""Thể loại"":""Tuyển dụng"",""tỷ lệ"":""19%""},{""Thể loại"":""Đào tạo"",""tỷ lệ"":""18%""},{""Thể loại"":""Giữ chân nhân viên"",""tỷ lệ"":""25%""},{""Thể loại"":""Hiệu suất"",""tỷ lệ"":""19%""},{""Thể loại"":""Sự gắn kết của nhân viên"",""tỷ lệ"":""19%""}]",Phân tích quản lý nhân viên - 2023/nNguồn nhân lực và quản lý nhân viên
rings_264,Social Sciences and Humanities in Education - 2023/nSocial Sciences and Humanities,"[{""Category"":""Education"",""ratio"":""30%""},{""Category"":""Social Studies"",""ratio"":""25%""},{""Category"":""Arts"",""ratio"":""15%""},{""Category"":""Humanities"",""ratio"":""30%""}]","[{""Thể loại"":""Giáo dục"",""tỷ lệ"":""30%""},{""Thể loại"":""Khoa học xã hội"",""tỷ lệ"":""25%""},{""Thể loại"":""Nghệ thuật"",""tỷ lệ"":""15%""},{""Thể loại"":""Nhân văn"",""tỷ lệ"":""30%""}]",Khoa học xã hội và nhân văn trong giáo dục - 2023/nKhoa học xã hội và nhân văn
rings_265,Technology and Internet Usage - 2023/nTechnology and the Internet,"[{""Category"":""Adoption"",""ratio"":""31%""},{""Category"":""Connectivity"",""ratio"":""19%""},{""Category"":""Performance"",""ratio"":""12%""},{""Category"":""Security"",""ratio"":""38%""},{""Category"":""Innovation"",""ratio"":""0%""}]","[{""Thể loại"":""Áp dụng"",""tỷ lệ"":""31%""},{""Thể loại"":""Kết nối"",""tỷ lệ"":""19%""},{""Thể loại"":""Hiệu suất"",""tỷ lệ"":""12%""},{""Thể loại"":""Bảo mật"",""tỷ lệ"":""38%""},{""Thể loại"":""Đổi mới"",""tỷ lệ"":""0%""}]",Công nghệ và Sử dụng Internet - 2023/nCông nghệ và Internet
rings_266,Sports and Entertainment Industry Performance - 2023/nSports and Entertainment,"[{""Category"":""Media Coverage"",""ratio"":""23%""},{""Category"":""Stadium Attendance"",""ratio"":""18%""},{""Category"":""Merchandise Sales"",""ratio"":""15%""},{""Category"":""Ticket Sales"",""ratio"":""19%""},{""Category"":""Sponsorship"",""ratio"":""25%""}]","[{""Thể loại"":""Phạm vi phủ sóng truyền thông"",""tỷ lệ"":""23%""},{""Thể loại"":""Lượng người tham dự sân vận động"",""tỷ lệ"":""18%""},{""Thể loại"":""Doanh số bán hàng hóa"",""tỷ lệ"":""15%""},{""Thể loại"":""Doanh số bán vé"",""tỷ lệ"":""19%""},{""Thể loại"":""Tài trợ"",""tỷ lệ"":""25%""}]",Hiệu suất của ngành thể thao và giải trí - 2023/nThể thao và giải trí
rings_267,Social Sciences and Humanities - 2023/nSocial Sciences and Humanities,"[{""Topic"":""Education"",""ratio"":""38%""},{""Topic"":""Arts"",""ratio"":""17%""},{""Topic"":""Ethics"",""ratio"":""10%""},{""Topic"":""Sociology"",""ratio"":""25%""},{""Topic"":""Psychology"",""ratio"":""10%""}]","[{""Topic"":""Giáo dục"",""ratio"":""38%""},{""Topic"":""Nghệ thuật"",""ratio"":""17%""},{""Topic"":""Đạo đức"",""ratio"":""10%""},{""Topic"":""Xã hội học"",""ratio"":""25%""},{""Topic"":""Tâm lý học"",""ratio"":""10%""}]",Khoa học xã hội và nhân văn - 2023/nKhoa học xã hội và nhân văn
